head,relation,tail,head_type,tail_type,label
10026128,CPI,P08913,compound,protein,0
10029385,CPI,P51812,compound,protein,1
10029385,CPI,Q9Y6M4,compound,protein,1
10029385,CPI,O14730,compound,protein,0
10029385,CPI,P19525,compound,protein,0
10029385,CPI,Q9BYT3,compound,protein,0
10029385,CPI,Q16816,compound,protein,0
10029385,CPI,P16591,compound,protein,0
10029385,CPI,O95382,compound,protein,0
10029385,CPI,P23219,compound,protein,0
100526,CPI,P05067,compound,protein,0
10071166,CPI,O76039,compound,protein,0
10077130,CPI,Q00532,compound,protein,0
10096344,CPI,O43193,compound,protein,1
10096344,CPI,Q9NUW8,compound,protein,0
10096344,CPI,P07949,compound,protein,0
10113978,CPI,O00506,compound,protein,1
10113978,CPI,O14920,compound,protein,1
10113978,CPI,O75582,compound,protein,1
10113978,CPI,O95382,compound,protein,1
10113978,CPI,P07332,compound,protein,1
10113978,CPI,P08631,compound,protein,1
10113978,CPI,P22694,compound,protein,1
10113978,CPI,P29376,compound,protein,1
10113978,CPI,P31749,compound,protein,1
10113978,CPI,P36896,compound,protein,1
10113978,CPI,P49137,compound,protein,1
10113978,CPI,Q05655,compound,protein,1
10113978,CPI,Q07002,compound,protein,1
10113978,CPI,Q09013,compound,protein,1
10113978,CPI,Q13177,compound,protein,1
10113978,CPI,Q14680,compound,protein,1
10113978,CPI,Q16539,compound,protein,1
10113978,CPI,Q8TD08,compound,protein,1
10113978,CPI,Q9NRM7,compound,protein,1
10113978,CPI,Q9UL54,compound,protein,1
10113978,CPI,Q9Y616,compound,protein,1
10113978,CPI,O15438,compound,protein,0
10113978,CPI,P43220,compound,protein,0
10113978,CPI,Q9Y5N1,compound,protein,0
10113978,CPI,P23219,compound,protein,0
10113978,CPI,Q9UBN7,compound,protein,0
10113978,CPI,P08684,compound,protein,0
10113978,CPI,Q14432,compound,protein,0
10113978,CPI,O15370,compound,protein,0
10113978,CPI,Q9BS34,compound,protein,0
10113978,CPI,Q8IUK5,compound,protein,0
10113978,CPI,Q6P9H5,compound,protein,0
10113978,CPI,O15090,compound,protein,0
10113978,CPI,O00217,compound,protein,0
10117987,CPI,P0DMS8,compound,protein,1
10127622,CPI,O75116,compound,protein,1
10127622,CPI,O94921,compound,protein,1
10127622,CPI,P35367,compound,protein,1
10127622,CPI,Q05655,compound,protein,1
10127622,CPI,Q8IU85,compound,protein,1
10127622,CPI,Q96Q40,compound,protein,1
10127622,CPI,Q99640,compound,protein,1
10127622,CPI,Q9NWZ3,compound,protein,1
10127622,CPI,Q9UQB9,compound,protein,1
10127622,CPI,Q9Y616,compound,protein,1
10127622,CPI,P10275,compound,protein,0
10127622,CPI,P51151,compound,protein,0
10127622,CPI,P04637,compound,protein,0
10127622,CPI,P23219,compound,protein,0
10127622,CPI,Q16637,compound,protein,0
10127622,CPI,Q9H7T0,compound,protein,0
10127622,CPI,Q96LK0,compound,protein,0
10127622,CPI,Q92629,compound,protein,0
10127622,CPI,A6NGC4,compound,protein,0
10127622,CPI,Q9UQ80,compound,protein,0
10127622,CPI,O75153,compound,protein,0
10127622,CPI,A0AV02,compound,protein,0
10127622,CPI,Q96IG2,compound,protein,0
10127622,CPI,Q13228,compound,protein,0
10127622,CPI,Q53EZ4,compound,protein,0
10127622,CPI,Q9Y3V2,compound,protein,0
10127622,CPI,Q9H469,compound,protein,0
10127622,CPI,P15514,compound,protein,0
10127622,CPI,Q86TG1,compound,protein,0
10127622,CPI,Q6NUN7,compound,protein,0
10127622,CPI,Q08188,compound,protein,0
10127622,CPI,Q9NZ52,compound,protein,0
10127622,CPI,Q96EY5,compound,protein,0
10152654,CPI,P25774,compound,protein,1
10152654,CPI,O60391,compound,protein,0
10168,CPI,Q9UBT6,compound,protein,1
10168,CPI,P53779,compound,protein,0
10168,CPI,Q8IVW4,compound,protein,0
10168,CPI,P30411,compound,protein,0
10173949,CPI,P48039,compound,protein,0
10184653,CPI,P16234,compound,protein,1
10184653,CPI,P22607,compound,protein,1
10184653,CPI,P29323,compound,protein,1
10184653,CPI,P29376,compound,protein,1
10184653,CPI,P49336,compound,protein,1
10184653,CPI,Q02763,compound,protein,1
10184653,CPI,Q04759,compound,protein,1
10184653,CPI,Q08345,compound,protein,1
10184653,CPI,Q08881,compound,protein,1
10184653,CPI,Q13164,compound,protein,1
10184653,CPI,Q15759,compound,protein,1
10184653,CPI,Q16620,compound,protein,1
10184653,CPI,Q8NFD2,compound,protein,1
10184653,CPI,Q92772,compound,protein,1
10184653,CPI,Q9UEW8,compound,protein,1
10184653,CPI,P54132,compound,protein,0
10184653,CPI,Q9UNA4,compound,protein,0
10184653,CPI,P22303,compound,protein,0
10184653,CPI,Q16790,compound,protein,0
10184653,CPI,P78562,compound,protein,0
10184653,CPI,P61966,compound,protein,0
10184653,CPI,Q4V9L6,compound,protein,0
10184653,CPI,Q16851,compound,protein,0
10184653,CPI,Q8NA75,compound,protein,0
10184653,CPI,Q16563,compound,protein,0
10184653,CPI,Q86UB9,compound,protein,0
10184653,CPI,Q8N349,compound,protein,0
10184653,CPI,Q8N3K9,compound,protein,0
10184653,CPI,P52948,compound,protein,0
10184653,CPI,Q8IXK2,compound,protein,0
10184653,CPI,O75347,compound,protein,0
10196499,CPI,Q99700,compound,protein,1
10200390,CPI,P36888,compound,protein,1
10200390,CPI,P51812,compound,protein,1
10200390,CPI,P53778,compound,protein,1
10200390,CPI,Q06187,compound,protein,1
10200390,CPI,Q96GD4,compound,protein,1
10200390,CPI,Q96PF2,compound,protein,1
10200390,CPI,P42345,compound,protein,0
10200390,CPI,Q9H1R3,compound,protein,0
10200390,CPI,P41145,compound,protein,0
10200390,CPI,P46098,compound,protein,0
10200390,CPI,P21728,compound,protein,0
10200390,CPI,Q08499,compound,protein,0
10200390,CPI,Q13177,compound,protein,0
10200390,CPI,Q9H0K1,compound,protein,0
10200390,CPI,Q8IYT8,compound,protein,0
10200390,CPI,P30556,compound,protein,0
10202642,CPI,Q16539,compound,protein,1
10204,CPI,Q9H255,compound,protein,1
10204,CPI,Q13557,compound,protein,0
10205,CPI,P10636,compound,protein,1
10205,CPI,Q99584,compound,protein,0
10205,CPI,Q13003,compound,protein,0
10212,CPI,Q15831,compound,protein,0
10219,CPI,O15439,compound,protein,0
10219702,CPI,P00734,compound,protein,0
10251,CPI,P27338,compound,protein,1
102614,CPI,Q14697,compound,protein,1
10296883,CPI,O95819,compound,protein,1
10296883,CPI,Q08881,compound,protein,1
10296883,CPI,Q9BXA7,compound,protein,1
10296883,CPI,Q9BZE4,compound,protein,1
10296883,CPI,Q9NR20,compound,protein,1
10296883,CPI,P35372,compound,protein,0
10296883,CPI,P43681,compound,protein,0
10296883,CPI,P18089,compound,protein,0
10296883,CPI,P27695,compound,protein,0
10296883,CPI,Q96E22,compound,protein,0
10296883,CPI,P63272,compound,protein,0
10296883,CPI,Q9H4G1,compound,protein,0
10296883,CPI,Q8N8Q3,compound,protein,0
10296883,CPI,Q96IJ6,compound,protein,0
10296883,CPI,Q9H6T3,compound,protein,0
10296883,CPI,Q8NEJ0,compound,protein,0
10297043,CPI,P00519,compound,protein,1
10322450,CPI,P78334,compound,protein,0
10330240,CPI,Q14012,compound,protein,0
10341154,CPI,P01375,compound,protein,1
10341154,CPI,Q13464,compound,protein,1
10341154,CPI,Q13526,compound,protein,0
10366136,CPI,Q13043,compound,protein,1
10366136,CPI,Q8IVH8,compound,protein,1
10366136,CPI,Q96BR1,compound,protein,0
10366136,CPI,O15530,compound,protein,0
10366136,CPI,P21728,compound,protein,0
10377751,CPI,Q96KQ7,compound,protein,1
10377751,CPI,P51617,compound,protein,0
10377751,CPI,Q05655,compound,protein,0
10404245,CPI,P42679,compound,protein,0
10407195,CPI,O14920,compound,protein,1
10429242,CPI,P37231,compound,protein,1
10430360,CPI,O15146,compound,protein,0
10436840,CPI,Q08881,compound,protein,1
1046,CPI,Q92887,compound,protein,0
10461815,CPI,O14757,compound,protein,1
10461815,CPI,O14936,compound,protein,1
10461815,CPI,O95747,compound,protein,1
10461815,CPI,P04049,compound,protein,1
10461815,CPI,P07948,compound,protein,1
10461815,CPI,P16234,compound,protein,1
10461815,CPI,Q13705,compound,protein,1
10461815,CPI,Q16659,compound,protein,1
10461815,CPI,Q86V86,compound,protein,1
10461815,CPI,Q8WTQ7,compound,protein,1
10461815,CPI,Q9BX84,compound,protein,1
10461815,CPI,Q9H0K1,compound,protein,1
10461815,CPI,Q9UBF8,compound,protein,1
10461815,CPI,Q9Y2K2,compound,protein,1
10461815,CPI,P41143,compound,protein,0
10461815,CPI,P07437,compound,protein,0
10461815,CPI,P07451,compound,protein,0
10461815,CPI,Q03431,compound,protein,0
10461815,CPI,P08172,compound,protein,0
10461815,CPI,O75604,compound,protein,0
10461815,CPI,Q4U2R8,compound,protein,0
10461815,CPI,Q05940,compound,protein,0
10461815,CPI,Q04206,compound,protein,0
10461815,CPI,P34903,compound,protein,0
10461815,CPI,Q9UKV0,compound,protein,0
10461815,CPI,P10632,compound,protein,0
10461815,CPI,P01215,compound,protein,0
10461815,CPI,O60563,compound,protein,0
10461815,CPI,P09681,compound,protein,0
10461815,CPI,Q6UWF3,compound,protein,0
10461815,CPI,Q8WVS4,compound,protein,0
10461815,CPI,O60296,compound,protein,0
104741,CPI,Q14524,compound,protein,1
104758,CPI,Q92887,compound,protein,0
104758,CPI,P29597,compound,protein,0
104758,CPI,Q9UQM7,compound,protein,0
10479060,CPI,P37058,compound,protein,0
104850,CPI,P08913,compound,protein,1
104850,CPI,P0DMS8,compound,protein,1
104850,CPI,Q00536,compound,protein,0
10531,CPI,P49759,compound,protein,0
10531,CPI,P06239,compound,protein,0
10635,CPI,Q9Y6K1,compound,protein,0
1065,CPI,Q14524,compound,protein,1
10742,CPI,P35218,compound,protein,1
10748,CPI,Q9HAZ1,compound,protein,0
10748,CPI,P08684,compound,protein,0
10767,CPI,P35499,compound,protein,1
107715,CPI,O95264,compound,protein,1
107715,CPI,P10636,compound,protein,1
107715,CPI,P28223,compound,protein,1
