head,relation,tail,head_type,tail_type,label
10022508,CPI,P11473,compound,protein,1
10029385,CPI,O96013,compound,protein,1
10029385,CPI,Q96SB4,compound,protein,1
10029385,CPI,Q9BZL6,compound,protein,1
10029385,CPI,P05177,compound,protein,0
10029385,CPI,Q16659,compound,protein,0
10029385,CPI,P21728,compound,protein,0
10040286,CPI,P18825,compound,protein,1
10052040,CPI,P34972,compound,protein,1
10071196,CPI,P08172,compound,protein,1
10074640,CPI,O14757,compound,protein,1
10074640,CPI,O75747,compound,protein,1
10074640,CPI,P04629,compound,protein,1
10074640,CPI,P0C1S8,compound,protein,1
10074640,CPI,P11274,compound,protein,1
10074640,CPI,P11309,compound,protein,1
10074640,CPI,P54646,compound,protein,1
10074640,CPI,P54760,compound,protein,1
10074640,CPI,P54764,compound,protein,1
10074640,CPI,Q00536,compound,protein,1
10074640,CPI,Q05655,compound,protein,1
10074640,CPI,Q86YV6,compound,protein,1
10074640,CPI,Q8TDR2,compound,protein,1
10074640,CPI,Q9BX84,compound,protein,1
10074640,CPI,Q9NQU5,compound,protein,1
10074640,CPI,Q9NRH2,compound,protein,1
10074640,CPI,Q9UBF8,compound,protein,1
10074640,CPI,Q9UIK4,compound,protein,1
10074640,CPI,Q9Y2U5,compound,protein,1
10074640,CPI,P27695,compound,protein,0
10074640,CPI,P30542,compound,protein,0
10074640,CPI,Q16665,compound,protein,0
10074640,CPI,P25021,compound,protein,0
10074640,CPI,P08684,compound,protein,0
10074640,CPI,P21918,compound,protein,0
10074640,CPI,O75604,compound,protein,0
10074640,CPI,P34969,compound,protein,0
10074640,CPI,Q96KQ7,compound,protein,0
10074640,CPI,O75469,compound,protein,0
10074640,CPI,Q9HBX8,compound,protein,0
10074640,CPI,Q01658,compound,protein,0
10074640,CPI,O15018,compound,protein,0
10074640,CPI,P35443,compound,protein,0
10074640,CPI,Q9NTQ9,compound,protein,0
10074640,CPI,Q9UKR0,compound,protein,0
10074640,CPI,P52758,compound,protein,0
10074640,CPI,Q9H5J4,compound,protein,0
10077130,CPI,Q9UIF8,compound,protein,0
10077147,CPI,Q14164,compound,protein,1
10090485,CPI,P11473,compound,protein,0
10109823,CPI,O14757,compound,protein,1
10109823,CPI,P24941,compound,protein,1
10109823,CPI,P51812,compound,protein,1
10109823,CPI,Q9UM07,compound,protein,0
10109823,CPI,Q14643,compound,protein,0
10113978,CPI,O14733,compound,protein,1
10113978,CPI,P08922,compound,protein,1
10113978,CPI,P0C1S8,compound,protein,1
10113978,CPI,P11309,compound,protein,1
10113978,CPI,P15735,compound,protein,1
10113978,CPI,P30291,compound,protein,1
10113978,CPI,P36896,compound,protein,1
10113978,CPI,P42680,compound,protein,1
10113978,CPI,P45985,compound,protein,1
10113978,CPI,P46734,compound,protein,1
10113978,CPI,P49674,compound,protein,1
10113978,CPI,P57058,compound,protein,1
10113978,CPI,P57059,compound,protein,1
10113978,CPI,Q04912,compound,protein,1
10113978,CPI,Q13043,compound,protein,1
10113978,CPI,Q13464,compound,protein,1
10113978,CPI,Q13523,compound,protein,1
10113978,CPI,Q5S007,compound,protein,1
10113978,CPI,Q8TBX8,compound,protein,1
10113978,CPI,Q92772,compound,protein,1
10113978,CPI,Q96NX5,compound,protein,1
10113978,CPI,Q96PY6,compound,protein,1
10113978,CPI,Q99759,compound,protein,1
10113978,CPI,Q9H3Y6,compound,protein,1
10113978,CPI,Q9H422,compound,protein,1
10113978,CPI,Q9P2K8,compound,protein,1
10113978,CPI,P21917,compound,protein,0
10113978,CPI,Q01959,compound,protein,0
10113978,CPI,Q92847,compound,protein,0
10113978,CPI,P41143,compound,protein,0
10113978,CPI,Q7L1T6,compound,protein,0
10113978,CPI,A6NI86,compound,protein,0
10113978,CPI,Q5JQC9,compound,protein,0
