head,relation,tail,head_type,tail_type,label
10000456,CPI,O00754,compound,protein,0
10000456,CPI,P25100,compound,protein,0
10026128,CPI,P06733,compound,protein,0
10026128,CPI,P06702,compound,protein,0
10029385,CPI,Q14012,compound,protein,1
10029385,CPI,Q8TDC3,compound,protein,1
10029385,CPI,A0AVT1,compound,protein,0
10029385,CPI,P31327,compound,protein,0
10029385,CPI,Q9HBW0,compound,protein,0
100526,CPI,O00444,compound,protein,0
10071166,CPI,P43004,compound,protein,1
10071166,CPI,O75385,compound,protein,0
10071196,CPI,Q99720,compound,protein,1
10074640,CPI,O14936,compound,protein,1
10074640,CPI,O60331,compound,protein,1
10074640,CPI,O95747,compound,protein,1
10074640,CPI,O96013,compound,protein,1
10074640,CPI,P22607,compound,protein,1
10074640,CPI,P23458,compound,protein,1
10074640,CPI,P27361,compound,protein,1
10074640,CPI,P42685,compound,protein,1
10074640,CPI,P49759,compound,protein,1
10074640,CPI,Q04912,compound,protein,1
10074640,CPI,Q9UPE1,compound,protein,1
10074640,CPI,Q9UQB9,compound,protein,1
10074640,CPI,Q9Y6M4,compound,protein,1
10074640,CPI,Q16613,compound,protein,0
10074640,CPI,P05198,compound,protein,0
10074640,CPI,O00429,compound,protein,0
10074640,CPI,P17174,compound,protein,0
10074640,CPI,P23921,compound,protein,0
10074640,CPI,P09669,compound,protein,0
10074640,CPI,P01303,compound,protein,0
10074640,CPI,Q6ZMT4,compound,protein,0
10074640,CPI,P55201,compound,protein,0
10077130,CPI,O95342,compound,protein,1
10077130,CPI,P31645,compound,protein,1
10077130,CPI,Q9Y5N1,compound,protein,1
10077147,CPI,Q12879,compound,protein,0
1007755,CPI,Q9NYY3,compound,protein,0
10090485,CPI,P01137,compound,protein,1
10090485,CPI,Q8TBC4,compound,protein,0
10090485,CPI,Q9Y5L3,compound,protein,0
10096344,CPI,P08588,compound,protein,1
10096344,CPI,P28223,compound,protein,1
10099206,CPI,P23975,compound,protein,0
10099206,CPI,P78368,compound,protein,0
10113978,CPI,O15075,compound,protein,1
10113978,CPI,O75116,compound,protein,1
10113978,CPI,P23443,compound,protein,1
10113978,CPI,P27037,compound,protein,1
10113978,CPI,P27448,compound,protein,1
10113978,CPI,P43405,compound,protein,1
10113978,CPI,P57058,compound,protein,1
10113978,CPI,Q86UX6,compound,protein,1
10113978,CPI,Q8IW41,compound,protein,1
10113978,CPI,Q96L34,compound,protein,1
10113978,CPI,Q9H0K1,compound,protein,1
10113978,CPI,Q9H4B4,compound,protein,1
10113978,CPI,Q9UQ88,compound,protein,1
10113978,CPI,Q9Y2K2,compound,protein,1
10113978,CPI,P27544,compound,protein,0
10113978,CPI,P29144,compound,protein,0
10113978,CPI,Q16706,compound,protein,0
10113978,CPI,P49961,compound,protein,0
10113978,CPI,Q9UBK8,compound,protein,0
10113978,CPI,P50570,compound,protein,0
10113978,CPI,P10092,compound,protein,0
10113978,CPI,Q13422,compound,protein,0
10113978,CPI,P20701,compound,protein,0
10113978,CPI,P62736,compound,protein,0
10113978,CPI,P17931,compound,protein,0
10113978,CPI,Q9UHL4,compound,protein,0
10113978,CPI,P56385,compound,protein,0
10117987,CPI,P29274,compound,protein,1
10117987,CPI,Q2M2I8,compound,protein,0
10127622,CPI,O75716,compound,protein,1
10127622,CPI,P00533,compound,protein,1
10127622,CPI,P06241,compound,protein,1
10127622,CPI,P31152,compound,protein,1
10127622,CPI,P35367,compound,protein,1
10127622,CPI,P36507,compound,protein,1
10127622,CPI,P45985,compound,protein,1
10127622,CPI,P54753,compound,protein,1
10127622,CPI,Q02750,compound,protein,1
10127622,CPI,Q15759,compound,protein,1
10127622,CPI,Q8IVH8,compound,protein,1
10127622,CPI,Q96NX5,compound,protein,1
10127622,CPI,Q9C098,compound,protein,1
10127622,CPI,Q9UK32,compound,protein,1
10127622,CPI,Q9Y6M4,compound,protein,1
10127622,CPI,Q01543,compound,protein,0
10127622,CPI,P19835,compound,protein,0
10127622,CPI,Q15843,compound,protein,0
10127622,CPI,P45974,compound,protein,0
10127622,CPI,P22033,compound,protein,0
10127622,CPI,Q13564,compound,protein,0
10127622,CPI,Q8N543,compound,protein,0
10127622,CPI,O14818,compound,protein,0
10127622,CPI,O00401,compound,protein,0
10127622,CPI,Q14697,compound,protein,0
10127622,CPI,Q8N5Z0,compound,protein,0
10127622,CPI,Q9UNX3,compound,protein,0
10133,CPI,P84022,compound,protein,0
10133297,CPI,Q9P2K8,compound,protein,0
10135759,CPI,P25100,compound,protein,0
101616,CPI,P14416,compound,protein,0
10171544,CPI,P36888,compound,protein,0
10172943,CPI,Q16236,compound,protein,1
10173949,CPI,P23975,compound,protein,0
10184653,CPI,P35968,compound,protein,1
10184653,CPI,P51956,compound,protein,1
10184653,CPI,P54646,compound,protein,1
10184653,CPI,Q12852,compound,protein,1
10184653,CPI,Q13163,compound,protein,1
10184653,CPI,Q8N4C8,compound,protein,1
10184653,CPI,Q99640,compound,protein,1
10184653,CPI,Q9UKE5,compound,protein,1
10184653,CPI,Q9Y616,compound,protein,1
10184653,CPI,Q9NYW6,compound,protein,0
10184653,CPI,P02675,compound,protein,0
10184653,CPI,P55011,compound,protein,0
10184653,CPI,P51580,compound,protein,0
10184653,CPI,P10606,compound,protein,0
10184653,CPI,P40926,compound,protein,0
10184653,CPI,Q9Y5K3,compound,protein,0
10184653,CPI,Q9NYB5,compound,protein,0
10184653,CPI,O15403,compound,protein,0
10184653,CPI,Q9UKX2,compound,protein,0
10184653,CPI,P43487,compound,protein,0
10184653,CPI,P17752,compound,protein,0
10184653,CPI,Q2M3G0,compound,protein,0
101989,CPI,P29144,compound,protein,0
10200390,CPI,O60674,compound,protein,1
10200390,CPI,O96017,compound,protein,1
10200390,CPI,P53778,compound,protein,1
10200390,CPI,Q9H2X6,compound,protein,1
10200390,CPI,Q9Y243,compound,protein,1
10200390,CPI,P06702,compound,protein,0
10200390,CPI,O00754,compound,protein,0
10200390,CPI,O60894,compound,protein,0
10201696,CPI,P32754,compound,protein,0
10202642,CPI,P01137,compound,protein,1
10205,CPI,P08684,compound,protein,1
10205,CPI,P10636,compound,protein,1
10205,CPI,P50570,compound,protein,0
10212,CPI,Q13148,compound,protein,1
10212,CPI,P51659,compound,protein,0
102175,CPI,Q9NUW8,compound,protein,1
10219,CPI,O15439,compound,protein,0
10219,CPI,O15438,compound,protein,0
10219,CPI,O00429,compound,protein,0
10219702,CPI,P00533,compound,protein,0
10223146,CPI,O95977,compound,protein,1
10223146,CPI,P06733,compound,protein,0
10223146,CPI,P03372,compound,protein,0
10235,CPI,Q15822,compound,protein,1
10252734,CPI,P18825,compound,protein,0
10265481,CPI,Q13237,compound,protein,0
10275777,CPI,P00742,compound,protein,1
10275777,CPI,Q8IVH4,compound,protein,0
10275789,CPI,Q15843,compound,protein,0
10275789,CPI,P19022,compound,protein,0
10275789,CPI,O75496,compound,protein,0
10291556,CPI,P35354,compound,protein,1
10291556,CPI,O00754,compound,protein,0
10296883,CPI,C0HM02,compound,protein,1
10296883,CPI,O15264,compound,protein,1
10296883,CPI,P30530,compound,protein,1
10296883,CPI,P42338,compound,protein,1
10296883,CPI,Q04759,compound,protein,1
10296883,CPI,Q13188,compound,protein,1
10296883,CPI,Q16620,compound,protein,1
10296883,CPI,Q5VT25,compound,protein,1
10296883,CPI,Q8N474,compound,protein,0
10296883,CPI,Q9Y570,compound,protein,0
10296883,CPI,P00488,compound,protein,0
10296883,CPI,Q9NPH2,compound,protein,0
10296883,CPI,Q9NZD2,compound,protein,0
10296883,CPI,Q96PD7,compound,protein,0
10296883,CPI,O43868,compound,protein,0
10297043,CPI,Q07912,compound,protein,1
10297043,CPI,Q8N474,compound,protein,0
10302451,CPI,P06241,compound,protein,1
10302451,CPI,Q15119,compound,protein,0
10302451,CPI,P27695,compound,protein,0
10341154,CPI,Q9UBF8,compound,protein,1
10341154,CPI,P33261,compound,protein,0
1036002,CPI,Q99720,compound,protein,0
10365,CPI,P41229,compound,protein,1
10365,CPI,P08684,compound,protein,0
10366136,CPI,Q13418,compound,protein,1
10366136,CPI,Q13557,compound,protein,1
10366136,CPI,Q16584,compound,protein,1
10366136,CPI,Q9NVM4,compound,protein,0
10366136,CPI,P0C869,compound,protein,0
10367662,CPI,Q9UBY5,compound,protein,1
10377751,CPI,Q13627,compound,protein,1
10377751,CPI,P10092,compound,protein,0
10385095,CPI,P04062,compound,protein,0
10410310,CPI,P28223,compound,protein,0
10427712,CPI,O15530,compound,protein,1
10427712,CPI,O60331,compound,protein,1
10427712,CPI,P28482,compound,protein,1
10427712,CPI,P29597,compound,protein,1
10427712,CPI,P35590,compound,protein,1
10427712,CPI,P50613,compound,protein,1
10427712,CPI,P51817,compound,protein,1
10427712,CPI,Q05397,compound,protein,1
10427712,CPI,Q16816,compound,protein,1
10427712,CPI,Q5VT25,compound,protein,1
10427712,CPI,Q86UX6,compound,protein,1
10427712,CPI,Q92918,compound,protein,1
10427712,CPI,Q99640,compound,protein,1
10427712,CPI,Q9C098,compound,protein,1
10427712,CPI,Q9H3Y6,compound,protein,1
10427712,CPI,Q9UBF8,compound,protein,1
10427712,CPI,Q9Y6M4,compound,protein,1
10427712,CPI,P10092,compound,protein,0
10427712,CPI,P36776,compound,protein,0
10427712,CPI,Q96T88,compound,protein,0
10427712,CPI,P59540,compound,protein,0
10427712,CPI,P21673,compound,protein,0
10427712,CPI,Q13255,compound,protein,0
10427712,CPI,P02788,compound,protein,0
10427712,CPI,Q14181,compound,protein,0
10427712,CPI,P07098,compound,protein,0
10427712,CPI,P12724,compound,protein,0
10427712,CPI,Q9NYW3,compound,protein,0
10427712,CPI,P09466,compound,protein,0
10427712,CPI,P04271,compound,protein,0
10427712,CPI,Q10588,compound,protein,0
10427712,CPI,P78417,compound,protein,0
10429242,CPI,P78540,compound,protein,0
10429242,CPI,Q99928,compound,protein,0
10430360,CPI,P16083,compound,protein,1
10430360,CPI,Q9NSY1,compound,protein,1
10430360,CPI,Q9UKE5,compound,protein,1
10430360,CPI,P0C869,compound,protein,0
10436840,CPI,P31751,compound,protein,1
10436840,CPI,O95399,compound,protein,0
10437018,CPI,Q8IZX4,compound,protein,0
10448938,CPI,Q13188,compound,protein,0
