head,relation,tail,head_type,tail_type,label
10000456,CPI,Q14289,compound,protein,0
10022508,CPI,P54764,compound,protein,0
10026128,CPI,P08559,compound,protein,0
10029385,CPI,P49760,compound,protein,1
10029385,CPI,Q05655,compound,protein,1
10029385,CPI,Q8TDC3,compound,protein,1
10029385,CPI,Q9NR20,compound,protein,1
10029385,CPI,Q9UEE5,compound,protein,1
10029385,CPI,P19971,compound,protein,0
10029385,CPI,Q9HBW0,compound,protein,0
10029385,CPI,Q13564,compound,protein,0
10071196,CPI,P07550,compound,protein,1
10071196,CPI,P23975,compound,protein,1
10071196,CPI,P08559,compound,protein,0
10074640,CPI,O14733,compound,protein,1
10074640,CPI,O15146,compound,protein,1
10074640,CPI,P23443,compound,protein,1
10074640,CPI,P42681,compound,protein,1
10074640,CPI,P53671,compound,protein,1
10074640,CPI,Q13163,compound,protein,1
10074640,CPI,Q13177,compound,protein,1
10074640,CPI,Q13546,compound,protein,1
10074640,CPI,Q14289,compound,protein,1
10074640,CPI,Q15139,compound,protein,1
10074640,CPI,Q8IU85,compound,protein,1
10074640,CPI,Q8N5S9,compound,protein,1
10074640,CPI,Q8NG66,compound,protein,1
10074640,CPI,Q8WU08,compound,protein,1
10074640,CPI,Q9BQI3,compound,protein,1
10074640,CPI,Q9BXA7,compound,protein,1
10074640,CPI,Q9Y2U5,compound,protein,1
10074640,CPI,Q9Y6R4,compound,protein,1
10074640,CPI,P50570,compound,protein,0
10074640,CPI,Q99798,compound,protein,0
10074640,CPI,Q8TBC4,compound,protein,0
10074640,CPI,P19971,compound,protein,0
10074640,CPI,Q96K76,compound,protein,0
10074640,CPI,Q15077,compound,protein,0
10074640,CPI,Q15910,compound,protein,0
10074640,CPI,P17936,compound,protein,0
10074640,CPI,P61278,compound,protein,0
10074640,CPI,Q16621,compound,protein,0
10074640,CPI,Q9NYP7,compound,protein,0
10074640,CPI,P09086,compound,protein,0
10074640,CPI,P53004,compound,protein,0
10077130,CPI,P05198,compound,protein,0
10077130,CPI,P16473,compound,protein,0
10090485,CPI,P61812,compound,protein,1
10090485,CPI,Q92633,compound,protein,0
10096344,CPI,P21397,compound,protein,1
