head,relation,tail,head_type,tail_type,label
10020353,CPI,P21728,compound,protein,1
10029385,CPI,O75116,compound,protein,1
10029385,CPI,P48729,compound,protein,1
10029385,CPI,Q8TDC3,compound,protein,1
10029385,CPI,Q93008,compound,protein,0
10029385,CPI,Q9Y4R7,compound,protein,0
10063341,CPI,P49798,compound,protein,1
10071196,CPI,P28335,compound,protein,1
10074640,CPI,P0C1S8,compound,protein,1
10074640,CPI,P27361,compound,protein,1
10074640,CPI,P37173,compound,protein,1
10074640,CPI,P41240,compound,protein,1
10074640,CPI,P49761,compound,protein,1
10074640,CPI,P51813,compound,protein,1
10074640,CPI,P51817,compound,protein,1
10074640,CPI,P54646,compound,protein,1
10074640,CPI,Q16816,compound,protein,1
10074640,CPI,Q86Y07,compound,protein,1
10074640,CPI,Q8TDX7,compound,protein,1
10074640,CPI,Q9UHD2,compound,protein,1
10074640,CPI,P10600,compound,protein,0
10074640,CPI,Q08211,compound,protein,0
10074640,CPI,O00754,compound,protein,0
10074640,CPI,P09936,compound,protein,0
10074640,CPI,Q13423,compound,protein,0
10074640,CPI,P01023,compound,protein,0
10074640,CPI,P08908,compound,protein,0
10077130,CPI,P23975,compound,protein,1
10077130,CPI,P09601,compound,protein,0
10077130,CPI,Q04912,compound,protein,0
10077147,CPI,Q92633,compound,protein,0
10077147,CPI,P34981,compound,protein,0
10077147,CPI,P30556,compound,protein,0
10077147,CPI,Q8TDS4,compound,protein,0
10090485,CPI,P27544,compound,protein,0
10090485,CPI,P04150,compound,protein,0
10096344,CPI,Q99640,compound,protein,0
10109823,CPI,O00141,compound,protein,1
10113978,CPI,O14757,compound,protein,1
10113978,CPI,O75914,compound,protein,1
10113978,CPI,P07949,compound,protein,1
10113978,CPI,P27037,compound,protein,1
10113978,CPI,P36507,compound,protein,1
10113978,CPI,P48736,compound,protein,1
10113978,CPI,P52333,compound,protein,1
10113978,CPI,Q13523,compound,protein,1
10113978,CPI,Q15375,compound,protein,1
10113978,CPI,Q9H4B4,compound,protein,1
10113978,CPI,Q9P2E9,compound,protein,0
10113978,CPI,P34981,compound,protein,0
10113978,CPI,P05198,compound,protein,0
10113978,CPI,Q9Y487,compound,protein,0
10113978,CPI,Q13423,compound,protein,0
10113978,CPI,P43235,compound,protein,0
10113978,CPI,Q9NYW0,compound,protein,0
10113978,CPI,P14060,compound,protein,0
10113978,CPI,Q9UGM1,compound,protein,0
10117987,CPI,P20645,compound,protein,0
10126189,CPI,Q16613,compound,protein,0
10127622,CPI,O15197,compound,protein,1
10127622,CPI,O60331,compound,protein,1
10127622,CPI,O95835,compound,protein,1
10127622,CPI,P07550,compound,protein,1
10127622,CPI,P07947,compound,protein,1
10127622,CPI,P29376,compound,protein,1
10127622,CPI,P41595,compound,protein,1
10127622,CPI,P48729,compound,protein,1
10127622,CPI,P49336,compound,protein,1
10127622,CPI,P49761,compound,protein,1
10127622,CPI,P52564,compound,protein,1
10127622,CPI,P53671,compound,protein,1
10127622,CPI,P54760,compound,protein,1
10127622,CPI,Q00532,compound,protein,1
10127622,CPI,Q05655,compound,protein,1
10127622,CPI,Q08881,compound,protein,1
10127622,CPI,Q13554,compound,protein,1
10127622,CPI,Q14289,compound,protein,1
10127622,CPI,Q8TDR2,compound,protein,1
10127622,CPI,Q9H3Y6,compound,protein,1
10127622,CPI,Q9UKE5,compound,protein,1
10127622,CPI,Q9Y6R4,compound,protein,1
10127622,CPI,Q16613,compound,protein,0
10127622,CPI,Q3T906,compound,protein,0
10127622,CPI,Q8TBC4,compound,protein,0
10127622,CPI,Q8N543,compound,protein,0
10127622,CPI,Q96LA8,compound,protein,0
10127622,CPI,P51553,compound,protein,0
10127622,CPI,Q13219,compound,protein,0
10127622,CPI,O15492,compound,protein,0
10127622,CPI,Q8TET4,compound,protein,0
10127622,CPI,O15375,compound,protein,0
10127622,CPI,Q6J4K2,compound,protein,0
10127622,CPI,P49366,compound,protein,0
10152654,CPI,P09601,compound,protein,0
10154,CPI,P01258,compound,protein,0
10154,CPI,P45974,compound,protein,0
101616,CPI,Q93008,compound,protein,0
10168,CPI,Q9UBT6,compound,protein,1
10171544,CPI,P01258,compound,protein,0
1017704,CPI,Q9NR56,compound,protein,1
10182969,CPI,Q16706,compound,protein,0
10184653,CPI,O15075,compound,protein,1
10184653,CPI,O75747,compound,protein,1
10184653,CPI,P22607,compound,protein,1
10184653,CPI,P29597,compound,protein,1
10184653,CPI,P53778,compound,protein,1
10184653,CPI,Q13627,compound,protein,1
10184653,CPI,Q15139,compound,protein,1
10184653,CPI,Q15835,compound,protein,1
10184653,CPI,Q59H18,compound,protein,1
10184653,CPI,Q86YV6,compound,protein,1
10184653,CPI,Q8NI60,compound,protein,1
10184653,CPI,Q9H2K8,compound,protein,1
10184653,CPI,Q9Y2U5,compound,protein,1
10184653,CPI,Q9Y6M4,compound,protein,1
10184653,CPI,P20393,compound,protein,0
10184653,CPI,O95352,compound,protein,0
10184653,CPI,O00429,compound,protein,0
10184653,CPI,O14735,compound,protein,0
10184653,CPI,Q9Y570,compound,protein,0
10184653,CPI,Q15077,compound,protein,0
10184653,CPI,P07814,compound,protein,0
10184653,CPI,P62258,compound,protein,0
10184653,CPI,Q9Y4C1,compound,protein,0
10184653,CPI,P30613,compound,protein,0
10184653,CPI,Q8N8Y2,compound,protein,0
10184653,CPI,P24310,compound,protein,0
10184653,CPI,P19878,compound,protein,0
10200390,CPI,O60674,compound,protein,1
10200390,CPI,P04626,compound,protein,1
10200390,CPI,Q9Y243,compound,protein,1
10200390,CPI,Q9Y6M4,compound,protein,1
10200390,CPI,P34981,compound,protein,0
10200390,CPI,O00429,compound,protein,0
10202642,CPI,P36897,compound,protein,1
10205,CPI,Q16602,compound,protein,0
10205,CPI,P54578,compound,protein,0
10206158,CPI,Q92731,compound,protein,0
10208,CPI,P28482,compound,protein,1
10208,CPI,P45974,compound,protein,0
10219,CPI,P15880,compound,protein,1
10219,CPI,Q12809,compound,protein,1
10223146,CPI,Q9P296,compound,protein,1
10223146,CPI,O60894,compound,protein,0
10224714,CPI,P01258,compound,protein,0
10224714,CPI,Q9UIF8,compound,protein,0
10235,CPI,P06733,compound,protein,0
10265481,CPI,P23975,compound,protein,1
10275777,CPI,P00750,compound,protein,1
10275789,CPI,P24941,compound,protein,1
10275789,CPI,P49760,compound,protein,1
10275789,CPI,Q9NQB0,compound,protein,0
10275789,CPI,P19835,compound,protein,0
10275789,CPI,Q96KQ7,compound,protein,0
10286159,CPI,P21554,compound,protein,0
10295295,CPI,P13631,compound,protein,1
10296883,CPI,O14757,compound,protein,1
